transaction_id,date_key,site_key,product_key,department,units_processed,target_units,defects,downtime_minutes,labour_hours,on_time_flag,cost_gbp,revenue_gbp,variance_units,defect_rate,productivity_units_per_hour,gross_margin_gbp
TXN-00209,20250916,1,4,Assembly,99,101,1,18,5.71,1,765.62,1145.61,-2,0.010101010101010102,17.33800350262697,379.9899999999999
TXN-00210,20250804,2,3,Quality,95,144,1,17,5.23,0,699.99,1077.95,-49,0.010526315789473684,18.164435946462714,377.96000000000004
TXN-00211,20250814,3,2,Dispatch,60,74,0,68,4.01,0,536.08,576.93,-14,0.0,14.962593516209477,40.84999999999991
TXN-00212,20250120,1,4,Packing,159,165,1,11,12.35,1,1186.62,2003.84,-6,0.006289308176100629,12.874493927125506,817.22
TXN-00214,20260223,4,3,Assembly,197,154,4,24,16.68,1,1245.87,1892.25,43,0.02030456852791878,11.810551558752998,646.3800000000001
TXN-00215,20251007,2,4,Packing,157,150,1,8,12.69,1,1116.3,1559.64,7,0.006369426751592357,12.371946414499606,443.34000000000015
TXN-00216,20250705,3,2,Quality,119,120,1,20,11.3,1,768.01,1236.49,-1,0.008403361344537815,10.530973451327434,468.48
TXN-00217,20250715,4,3,Dispatch,161,169,5,30,13.73,1,1192.56,1426.89,-8,0.031055900621118012,11.726147123088127,234.33000000000015
TXN-00218,20260310,4,3,Quality,134,136,1,16,10.87,1,851.6,1270.19,-2,0.007462686567164179,12.327506899724012,418.59000000000003
TXN-00219,20260302,4,3,Quality,107,101,3,15,7.74,1,723.3,1283.76,6,0.028037383177570093,13.824289405684754,560.46
TXN-00220,20251216,4,3,Quality,117,112,3,19,10.37,1,764.67,1264.54,5,0.02564102564102564,11.282545805207329,499.87
TXN-00221,20250206,1,1,Assembly,139,127,4,24,9.99,1,974.2,1224.99,12,0.02877697841726619,13.913913913913914,250.78999999999996
TXN-00222,20251204,2,1,Packing,60,70,2,12,3.46,0,399.92,546.12,-10,0.03333333333333333,17.341040462427745,146.2
TXN-00223,20260310,2,1,Assembly,193,154,6,23,15.14,1,1457.01,1685.69,39,0.031088082901554404,12.74768824306473,228.68000000000006
TXN-00224,20260127,2,2,Packing,103,127,4,8,6.76,0,568.5,1015.53,-24,0.038834951456310676,15.236686390532546,447.03
TXN-00225,20251006,3,4,Packing,90,89,1,16,5.2,1,586.77,989.5,1,0.011111111111111112,17.307692307692307,402.73
TXN-00226,20260116,2,4,Packing,163,148,7,19,11.65,1,1034.74,1394.75,15,0.04294478527607362,13.991416309012875,360.01
TXN-00227,20250321,2,2,Dispatch,161,163,2,18,11.45,1,1013.04,1825.09,-2,0.012422360248447204,14.06113537117904,812.05
TXN-00228,20250322,1,4,Quality,148,149,3,16,11.85,1,1027.62,1602.64,-1,0.02027027027027027,12.48945147679325,575.0200000000002
TXN-00229,20250716,2,4,Dispatch,124,139,3,6,9.92,0,834.33,1529.05,-15,0.024193548387096774,12.5,694.7199999999999
TXN-00230,20250626,4,2,Quality,179,167,2,7,14.29,1,1190.5,1698.32,12,0.0111731843575419,12.526242127361792,507.81999999999994
TXN-00231,20260501,5,1,Dispatch,159,165,2,3,11.72,1,902.36,1529.99,-6,0.012578616352201259,13.56655290102389,627.63
TXN-00232,20250629,2,1,Dispatch,71,73,3,20,4.89,1,518.92,615.55,-2,0.04225352112676056,14.519427402862986,96.63
TXN-00234,20260110,4,4,Assembly,132,124,2,35,11.03,0,1021.5,1675.16,8,0.015151515151515152,11.967361740707164,653.6600000000001
TXN-00235,20251029,3,1,Assembly,149,147,1,15,12.89,1,1104.45,1563.37,2,0.006711409395973154,11.55934833204034,458.91999999999985
TXN-00236,20251202,4,4,Dispatch,89,85,2,18,6.2,1,505.59,1135.74,4,0.02247191011235955,14.354838709677418,630.1500000000001
TXN-00237,20260513,3,3,Dispatch,99,99,0,34,8.2,1,803.5,965.01,0,0.0,12.073170731707318,161.51
TXN-00238,20250316,4,2,Assembly,95,91,1,13,7.09,1,736.31,810.8,4,0.010526315789473684,13.399153737658674,74.49000000000001
TXN-00239,20260202,4,3,Packing,197,151,2,27,14.68,1,1072.11,2031.38,46,0.01015228426395939,13.419618528610355,959.2700000000002
TXN-00240,20251011,2,4,Assembly,47,80,3,27,5.87,0,363.33,561.19,-33,0.06382978723404255,8.006814310051107,197.86000000000007
TXN-00241,20250119,4,3,Quality,128,122,3,16,9.93,1,752.51,1557.9,6,0.0234375,12.890231621349447,805.3900000000001
TXN-00242,20250905,1,1,Packing,141,163,3,23,10.42,0,964.67,1514.18,-22,0.02127659574468085,13.531669865642995,549.5100000000001
TXN-00243,20250214,1,1,Quality,168,154,2,3,12.73,1,863.6,1439.81,14,0.011904761904761904,13.197172034564021,576.2099999999999
TXN-00244,20251025,3,4,Packing,98,134,2,3,8.19,0,633.27,877.03,-36,0.02040816326530612,11.965811965811966,243.76
TXN-00245,20250629,3,2,Assembly,108,158,1,22,6.89,0,726.32,1255.65,-50,0.009259259259259259,15.67489114658926,529.33
TXN-00246,20260227,3,4,Assembly,110,90,1,28,8.41,1,778.85,1291.72,20,0.00909090909090909,13.079667063020214,512.87
TXN-00247,20260428,2,1,Packing,150,138,4,5,12.76,1,1127.28,1574.2,12,0.02666666666666667,11.755485893416928,446.9200000000001
TXN-00248,20250918,1,4,Quality,127,159,1,9,9.85,0,712.85,1105.99,-32,0.007874015748031496,12.893401015228427,393.14
TXN-00249,20260506,4,2,Assembly,167,148,1,38,11.46,0,1066.43,1785.84,19,0.005988023952095809,14.57242582897033,719.4099999999999
TXN-00250,20250519,4,1,Assembly,118,112,0,33,8.81,1,842.04,1418.48,6,0.0,13.393870601589102,576.44
TXN-00251,20260128,1,3,Packing,56,76,4,1,3.92,0,379.68,584.07,-20,0.07142857142857142,14.285714285714286,204.39000000000004
TXN-00252,20250628,2,3,Packing,140,133,6,26,11.43,1,937.61,1613.28,7,0.04285714285714286,12.248468941382328,675.67
TXN-00253,20260305,3,3,Quality,110,90,2,33,8.64,1,632.47,1218.36,20,0.01818181818181818,12.731481481481481,585.8899999999999
TXN-00254,20250822,3,1,Assembly,121,145,0,27,8.39,0,911.03,1123.26,-24,0.0,14.421930870083433,212.23000000000002
TXN-00255,20250627,4,4,Quality,179,167,3,8,13.01,1,963.84,1886.92,12,0.01675977653631285,13.758647194465796,923.08
TXN-00256,20250920,4,4,Dispatch,99,128,1,1,9.28,0,600.23,934.39,-29,0.010101010101010102,10.668103448275863,334.15999999999997
TXN-00257,20251022,1,1,Quality,119,116,3,3,9.69,1,592.94,1056.44,3,0.025210084033613446,12.280701754385966,463.5
TXN-00259,20250101,2,3,Quality,191,172,5,15,13.34,1,1354.53,2325.36,19,0.02617801047120419,14.31784107946027,970.8300000000002
TXN-00260,20250809,2,3,Assembly,166,173,1,27,13.17,1,1087.52,2048.69,-7,0.006024096385542169,12.604403948367501,961.1700000000001
TXN-00261,20250709,4,2,Dispatch,92,98,1,8,6.96,1,514.14,940.6,-6,0.010869565217391304,13.218390804597702,426.46000000000004
TXN-00262,20260525,5,2,Packing,206,159,3,16,15.46,1,1251.74,2555.63,47,0.014563106796116505,13.32470892626132,1303.89
TXN-00263,20260409,4,4,Dispatch,192,175,6,19,14.38,1,1215.77,1797.24,17,0.03125,13.351877607788595,581.47
TXN-00264,20260322,3,2,Quality,96,71,0,10,7.54,1,484.2,998.74,25,0.0,12.73209549071618,514.54
TXN-00265,20250522,3,4,Dispatch,184,151,2,16,13.55,1,1294.69,2217.32,33,0.010869565217391304,13.579335793357933,922.6300000000001
TXN-00266,20260213,4,1,Dispatch,75,79,3,9,4.57,1,529.14,945.12,-4,0.04,16.411378555798684,415.98
TXN-00267,20260311,2,2,Dispatch,94,116,2,29,7.16,0,603.09,829.37,-22,0.02127659574468085,13.128491620111731,226.27999999999997
TXN-00268,20250522,2,3,Assembly,141,154,9,25,11.43,1,791.07,1386.5,-13,0.06382978723404255,12.335958005249344,595.43
TXN-00269,20250914,4,1,Assembly,104,123,3,31,8.28,0,816.3,1267.46,-19,0.028846153846153848,12.560386473429952,451.1600000000001
TXN-00270,20250831,4,3,Packing,169,165,2,2,10.83,1,854.53,1887.8,4,0.011834319526627219,15.604801477377654,1033.27
TXN-00271,20250831,1,1,Assembly,78,110,3,19,6.69,0,457.82,970.81,-32,0.038461538461538464,11.659192825112108,512.99
TXN-00272,20251006,4,3,Quality,143,141,3,10,10.87,1,733.89,1296.54,2,0.02097902097902098,13.155473781048759,562.65
TXN-00273,20250401,4,3,Quality,74,70,2,10,5.58,1,565.76,928.06,4,0.02702702702702703,13.261648745519713,362.29999999999995
TXN-00274,20260402,1,1,Quality,116,105,2,8,9.53,1,796.17,1349.01,11,0.017241379310344827,12.17208814270724,552.84
TXN-00275,20251224,4,3,Assembly,137,153,8,24,11.06,0,1011.19,1724.33,-16,0.058394160583941604,12.386980108499095,713.1399999999999
TXN-00276,20250225,4,1,Dispatch,179,172,4,12,16.43,1,978.33,1977.92,7,0.0223463687150838,10.894704808277542,999.59
TXN-00277,20250506,4,2,Assembly,117,118,1,13,8.65,1,875.7,1417.55,-1,0.008547008547008548,13.526011560693641,541.8499999999999
TXN-00278,20250606,1,2,Assembly,119,128,1,18,9.78,1,757.39,1131.53,-9,0.008403361344537815,12.167689161554193,374.14
TXN-00279,20260223,3,3,Dispatch,209,171,2,8,15.7,1,1252.62,2514.9,38,0.009569377990430622,13.312101910828027,1262.2800000000002
TXN-00280,20260404,4,4,Quality,140,150,4,3,10.46,1,854.6,1340.45,-10,0.02857142857142857,13.384321223709367,485.85
TXN-00281,20260204,4,4,Packing,169,173,5,8,12.45,1,899.48,1610.36,-4,0.029585798816568046,13.57429718875502,710.8799999999999
TXN-00282,20260501,4,3,Quality,179,163,1,22,13.81,1,1133.17,1853.73,16,0.00558659217877095,12.961622013034033,720.56
TXN-00283,20260420,1,2,Packing,110,94,2,33,6.26,1,842.58,1221.24,16,0.01818181818181818,17.57188498402556,378.65999999999997
TXN-00284,20260112,2,2,Assembly,147,164,4,28,11.13,0,1141.01,1412.6,-17,0.027210884353741496,13.20754716981132,271.5899999999999
TXN-00285,20250729,3,4,Assembly,173,150,3,21,13.41,1,1351.94,1472.54,23,0.017341040462427744,12.900820283370619,120.59999999999991
TXN-00286,20251111,2,2,Quality,191,173,7,14,12.73,1,1378.97,1964.89,18,0.03664921465968586,15.003927729772192,585.9200000000001
TXN-00287,20260313,4,3,Dispatch,149,171,8,7,9.31,0,938.17,1281.74,-22,0.053691275167785234,16.004296455424274,343.57000000000005
TXN-00288,20260519,1,3,Packing,93,86,0,14,6.13,1,611.75,999.07,7,0.0,15.171288743882545,387.32000000000005
TXN-00289,20250117,1,4,Quality,76,77,0,2,5.63,1,476.13,755.16,-1,0.0,13.49911190053286,279.03
TXN-00290,20250319,1,2,Assembly,166,156,2,27,11.69,1,845.05,1582.15,10,0.012048192771084338,14.200171086398631,737.1000000000001
TXN-00291,20260212,5,4,Packing,217,174,4,8,15.68,1,1602.77,2658.89,43,0.018433179723502304,13.839285714285715,1056.12
TXN-00292,20250505,4,2,Quality,108,114,5,7,7.1,1,580.84,1358.13,-6,0.046296296296296294,15.211267605633804,777.2900000000001
TXN-00293,20250918,3,1,Dispatch,110,111,5,7,8.34,1,658.69,1179.0,-1,0.045454545454545456,13.189448441247002,520.31
TXN-00294,20250723,4,4,Assembly,162,158,6,47,13.45,0,1031.97,1934.52,4,0.037037037037037035,12.04460966542751,902.55
TXN-00295,20260423,1,1,Assembly,135,123,3,24,12.36,1,708.45,1448.06,12,0.022222222222222223,10.922330097087379,739.6099999999999
TXN-00296,20250421,3,3,Dispatch,152,137,1,3,12.14,1,760.5,1864.67,15,0.006578947368421052,12.520593080724876,1104.17
TXN-00297,20251005,2,2,Dispatch,111,129,3,11,6.74,0,556.11,1076.37,-18,0.02702702702702703,16.468842729970326,520.2599999999999
TXN-00298,20250810,3,4,Dispatch,155,165,5,46,12.96,0,1255.48,1684.42,-10,0.03225806451612903,11.959876543209877,428.94000000000005
TXN-00299,20250815,3,2,Packing,134,145,2,40,11.02,0,960.82,1234.4,-11,0.014925373134328358,12.159709618874773,273.58000000000004
TXN-00300,20250208,1,2,Dispatch,95,95,2,9,7.88,1,539.59,1013.34,0,0.021052631578947368,12.055837563451776,473.75
TXN-00301,20260129,3,3,Packing,129,133,2,8,10.18,1,654.7,1407.21,-4,0.015503875968992248,12.671905697445974,752.51
TXN-00302,20250820,2,4,Packing,135,125,5,6,10.21,1,714.86,1512.46,10,0.037037037037037035,13.222331047992164,797.6
TXN-00304,20250920,1,1,Quality,113,138,1,25,9.29,0,917.64,1073.42,-25,0.008849557522123894,12.163616792249732,155.7800000000001
TXN-00305,20250529,4,3,Dispatch,168,150,6,15,14.0,1,903.75,2079.53,18,0.03571428571428571,12.0,1175.7800000000002
TXN-00306,20250525,4,1,Quality,84,76,1,35,5.86,0,508.38,935.29,8,0.011904761904761904,14.334470989761092,426.90999999999997
TXN-00307,20250602,4,3,Dispatch,92,96,3,2,7.26,1,588.36,1135.77,-4,0.03260869565217391,12.672176308539946,547.41
TXN-00308,20250709,2,2,Dispatch,168,161,2,24,10.32,1,880.61,1578.34,7,0.011904761904761904,16.27906976744186,697.7299999999999
TXN-00309,20260517,3,3,Assembly,99,114,0,31,6.54,0,652.79,841.6,-15,0.0,15.137614678899082,188.81000000000006
TXN-00310,20250821,3,2,Assembly,80,96,3,21,6.44,0,525.41,766.36,-16,0.0375,12.422360248447204,240.95000000000005
TXN-00311,20250819,4,4,Assembly,150,158,3,36,10.97,0,1166.75,1331.98,-8,0.02,13.673655423883318,165.23000000000002
TXN-00312,20260110,2,3,Packing,131,136,6,33,8.63,1,734.02,1247.5,-5,0.04580152671755725,15.179606025492467,513.48
TXN-00313,20250525,2,2,Dispatch,154,150,4,13,13.35,1,964.84,1622.76,4,0.025974025974025976,11.535580524344569,657.92
TXN-00314,20250822,2,2,Dispatch,110,113,2,15,9.27,1,602.87,1058.12,-3,0.01818181818181818,11.86623516720604,455.2499999999999
TXN-00315,20260205,2,4,Quality,170,178,4,5,14.49,1,860.89,1600.35,-8,0.023529411764705882,11.732229123533472,739.4599999999999
TXN-00316,20250130,1,2,Dispatch,106,99,3,8,7.75,1,692.75,1311.39,7,0.02830188679245283,13.67741935483871,618.6400000000001
TXN-00317,20250304,1,2,Quality,157,158,1,11,13.39,1,841.33,1862.08,-1,0.006369426751592357,11.725168035847647,1020.7499999999999
TXN-00318,20250306,4,3,Dispatch,117,108,2,21,10.41,1,778.2,1449.93,9,0.017094017094017096,11.239193083573486,671.73
TXN-00319,20260106,3,4,Assembly,136,147,2,16,11.61,1,970.36,1586.33,-11,0.014705882352941176,11.714039621016365,615.9699999999999
TXN-00320,20260326,2,3,Quality,77,77,1,24,6.38,1,440.2,816.56,0,0.012987012987012988,12.068965517241379,376.35999999999996
TXN-00321,20250915,3,2,Dispatch,184,175,1,35,15.67,0,1127.84,2297.73,9,0.005434782608695652,11.742182514358648,1169.89
TXN-00323,20250514,3,2,Packing,147,128,6,24,11.94,1,877.96,1313.98,19,0.04081632653061224,12.311557788944723,436.02
TXN-00324,20250828,4,3,Packing,88,101,1,3,7.98,0,654.86,867.44,-13,0.011363636363636364,11.027568922305765,212.58000000000004
TXN-00325,20250622,2,2,Assembly,100,103,3,16,7.76,1,574.24,1051.34,-3,0.03,12.88659793814433,477.0999999999999
TXN-00326,20260315,3,2,Assembly,153,159,3,17,12.34,1,1122.49,1460.59,-6,0.0196078431372549,12.39870340356564,338.0999999999999
TXN-00327,20260328,1,1,Dispatch,79,73,3,14,6.61,1,439.96,872.2,6,0.0379746835443038,11.951588502269288,432.24000000000007
TXN-00328,20251021,2,2,Packing,81,88,5,43,7.09,0,671.8,801.46,-7,0.06172839506172839,11.42454160789845,129.66000000000008
TXN-00329,20260522,2,2,Packing,110,87,2,2,8.8,1,627.44,1245.64,23,0.01818181818181818,12.499999999999998,618.2
TXN-00330,20260214,3,3,Assembly,122,159,1,67,8.82,0,769.97,1210.36,-37,0.00819672131147541,13.83219954648526,440.3899999999999
TXN-00331,20251215,2,2,Quality,96,95,3,3,6.55,1,546.73,1062.95,1,0.03125,14.65648854961832,516.22
TXN-00332,20260328,2,3,Assembly,103,100,3,21,7.99,1,775.53,961.88,3,0.02912621359223301,12.891113892365457,186.35000000000002
TXN-00333,20250917,4,3,Packing,138,145,3,9,11.84,1,870.17,1179.84,-7,0.021739130434782608,11.655405405405405,309.66999999999996
TXN-00334,20250908,2,1,Quality,113,98,5,5,8.32,1,606.25,1006.33,15,0.04424778761061947,13.581730769230768,400.08000000000004
TXN-00335,20250530,4,3,Dispatch,162,136,4,15,13.99,1,1122.5,1938.04,26,0.024691358024691357,11.579699785561115,815.54
TXN-00336,20260317,2,2,Assembly,122,107,0,16,9.88,1,885.82,1443.79,15,0.0,12.348178137651821,557.9699999999999
TXN-00337,20260421,4,4,Quality,86,73,2,8,6.13,1,659.9,998.0,13,0.023255813953488372,14.029363784665579,338.1
TXN-00338,20250922,4,3,Quality,145,132,3,15,9.85,1,1040.77,1276.39,13,0.020689655172413793,14.720812182741117,235.62000000000012
TXN-00339,20251010,3,4,Quality,95,125,2,12,5.82,0,595.03,1197.35,-30,0.021052631578947368,16.323024054982817,602.3199999999999
TXN-00340,20250110,1,1,Assembly,113,119,4,30,8.11,1,919.36,1435.49,-6,0.035398230088495575,13.933415536374847,516.13
TXN-00341,20251216,4,3,Quality,116,122,1,19,8.23,1,620.95,1468.3,-6,0.008620689655172414,14.094775212636694,847.3499999999999
TXN-00342,20250706,1,1,Quality,73,85,3,2,5.9,0,530.71,630.59,-12,0.0410958904109589,12.372881355932202,99.88
TXN-00343,20260517,3,1,Assembly,170,135,3,21,12.63,1,864.17,2130.33,35,0.01764705882352941,13.460015835312747,1266.1599999999999
TXN-00344,20260118,3,1,Packing,112,107,2,9,8.02,1,831.44,1043.36,5,0.017857142857142856,13.965087281795512,211.91999999999985
TXN-00345,20260103,2,3,Packing,162,156,4,19,13.97,1,1080.62,1628.76,6,0.024691358024691357,11.596277738010022,548.1400000000001
TXN-00346,20260326,3,1,Dispatch,90,70,2,1,6.57,1,661.32,1143.24,20,0.022222222222222223,13.698630136986301,481.91999999999996
TXN-00347,20260112,4,4,Quality,99,89,1,1,6.35,1,743.08,1070.69,10,0.010101010101010102,15.590551181102363,327.61
TXN-00349,20250321,1,1,Assembly,187,175,3,19,15.78,1,949.7,1852.15,12,0.016042780748663103,11.85044359949303,902.45
TXN-00350,20250415,4,1,Quality,204,174,3,17,16.8,1,1037.99,2170.3,30,0.014705882352941176,12.142857142857142,1132.3100000000002
TXN-00351,20250718,3,1,Assembly,225,168,3,16,17.08,1,1188.14,2231.6,57,0.013333333333333334,13.173302107728338,1043.4599999999998
TXN-00352,20260510,3,2,Quality,140,142,1,1,11.21,1,830.34,1295.13,-2,0.007142857142857143,12.488849241748438,464.7900000000001
TXN-00353,20260217,2,3,Assembly,98,81,4,16,5.51,1,579.06,1048.98,17,0.04081632653061224,17.78584392014519,469.9200000000001
TXN-00354,20250916,2,1,Quality,144,145,6,16,10.35,1,800.72,1572.53,-1,0.041666666666666664,13.91304347826087,771.81
TXN-00355,20250606,4,3,Dispatch,146,154,3,19,11.56,1,1042.67,1701.3,-8,0.02054794520547945,12.629757785467127,658.6299999999999
TXN-00356,20250325,3,4,Quality,103,94,2,13,7.66,1,705.42,1281.26,9,0.019417475728155338,13.446475195822455,575.84
TXN-00357,20250605,4,1,Assembly,130,124,2,12,9.7,1,858.14,1530.81,6,0.015384615384615385,13.402061855670103,672.67
TXN-00358,20250921,4,3,Quality,123,137,1,16,10.4,0,753.17,1268.52,-14,0.008130081300813009,11.826923076923077,515.35
TXN-00359,20260225,3,2,Assembly,149,139,1,57,11.63,0,934.15,1889.82,10,0.006711409395973154,12.811693895098882,955.67
TXN-00360,20250214,2,2,Packing,127,137,3,12,8.97,1,897.31,1104.35,-10,0.023622047244094488,14.158305462653288,207.03999999999996
TXN-00361,20250810,2,4,Dispatch,154,130,3,6,10.54,1,803.7,1364.18,24,0.01948051948051948,14.611005692599623,560.48
TXN-00362,20250614,2,2,Packing,120,105,5,7,8.94,1,802.89,1295.39,15,0.041666666666666664,13.422818791946309,492.5000000000001
TXN-00363,20250719,4,3,Dispatch,69,71,3,12,5.23,1,475.47,666.27,-2,0.043478260869565216,13.193116634799233,190.79999999999995
TXN-00364,20260412,2,4,Assembly,231,165,7,38,17.53,0,1312.19,2417.52,66,0.030303030303030304,13.177410154021675,1105.33
TXN-00365,20250715,4,3,Packing,91,142,3,12,6.69,0,615.99,1092.84,-51,0.03296703296703297,13.602391629297458,476.8499999999999
TXN-00366,20260211,4,4,Packing,154,135,5,13,14.42,1,1100.19,1524.45,19,0.032467532467532464,10.679611650485437,424.26
TXN-00367,20250115,2,3,Assembly,128,133,4,25,10.71,1,711.67,1302.54,-5,0.03125,11.951447245564891,590.87
TXN-00368,20250520,2,1,Quality,122,124,3,15,11.55,1,651.93,1380.44,-2,0.02459016393442623,10.562770562770561,728.5100000000001
TXN-00369,20250706,4,2,Assembly,123,121,1,21,9.63,1,644.22,1276.64,2,0.008130081300813009,12.77258566978193,632.4200000000001
TXN-00370,20250127,3,2,Assembly,132,142,4,19,11.03,1,751.54,1680.84,-10,0.030303030303030304,11.967361740707164,929.3
TXN-00371,20250524,4,3,Dispatch,143,124,3,12,10.77,1,928.46,1645.6,19,0.02097902097902098,13.277623026926648,717.1399999999999
TXN-00372,20250328,1,3,Packing,184,169,3,10,13.23,1,1023.45,2342.77,15,0.016304347826086956,13.907785336356765,1319.32
TXN-00373,20251003,4,1,Dispatch,118,155,4,9,8.3,0,730.61,1405.71,-37,0.03389830508474576,14.216867469879517,675.1
TXN-00374,20251202,3,4,Packing,173,167,1,2,12.35,1,910.46,2050.91,6,0.005780346820809248,14.008097165991904,1140.4499999999998
TXN-00375,20250105,2,4,Dispatch,153,150,4,15,11.76,1,846.38,1485.52,3,0.026143790849673203,13.010204081632653,639.14
TXN-00376,20251117,3,2,Assembly,131,130,2,47,9.62,0,954.33,1669.3,1,0.015267175572519083,13.617463617463619,714.9699999999999
TXN-00377,20250710,1,3,Quality,103,108,3,14,6.82,1,756.81,888.9,-5,0.02912621359223301,15.102639296187682,132.09000000000003
TXN-00378,20251009,4,3,Dispatch,100,113,0,8,7.69,0,757.65,953.32,-13,0.0,13.003901170351105,195.67000000000007
TXN-00379,20251105,4,3,Packing,102,109,2,31,6.45,1,835.24,1303.85,-7,0.0196078431372549,15.813953488372093,468.6099999999999
TXN-00380,20251104,1,4,Dispatch,157,167,6,36,12.63,0,972.99,1364.34,-10,0.03821656050955414,12.430720506730006,391.3499999999999
TXN-00381,20250813,1,2,Quality,125,148,3,18,8.19,0,664.59,1231.9,-23,0.024,15.262515262515263,567.3100000000001
TXN-00382,20260104,2,2,Packing,130,116,3,4,9.29,1,832.09,1170.42,14,0.023076923076923078,13.993541442411196,338.33000000000004
TXN-00383,20250213,1,2,Dispatch,155,149,2,6,12.76,1,1100.65,1792.72,6,0.012903225806451613,12.147335423197493,692.0699999999999
TXN-00384,20251112,5,2,Assembly,113,117,3,33,9.38,1,623.11,1167.05,-4,0.02654867256637168,12.04690831556503,543.9399999999999
TXN-00385,20250413,2,4,Packing,143,119,4,4,12.77,1,848.38,1557.59,24,0.027972027972027972,11.198120595144871,709.2099999999999
