transaction_id,date,site,department,product_line,units_processed,target_units,defects,downtime_minutes,labour_hours,on_time_flag,cost_gbp,revenue_gbp,data_quality_flag
TXN-01016,2026-04-18,Sheffield,Assembly,Alpha,132,124,2,37,10.21,0,980.85,1439.37,OK
TXN-01017,2025-04-21,Sheffield,Quality,Gamma,129,124,4,35,8.01,0,733.39,1498.1,OK
TXN-01018,2025-07-31,,Packing,Gamma,122,136,5,36,9.69,0,676.02,1213.57,OK
TXN-01019,2025-02-20,Sheffield,Quality,Beta,203,149,4,16,13.7,1,1316.4,1852.69,OK
TXN-01020,2025-06-17,Nottingham,Packing,Delta,77,83,3,67,5.84,0,516.91,898.99,OK
TXN-01021,2026-01-20,Leeds,Quality,Alpha,106,88,4,33,7.55,1,847.77,1130.15,OK
TXN-01022,2026-03-25,Manchester,Dispatch,Delta,112,99,5,5,8.59,1,707.64,1170.62,OK
TXN-01023,2026-02-11,Leeds,Packing,Gamma,167,124,2,16,13.21,1,839.29,1459.99,OK
TXN-01024,2025-01-02,Nottingham,Assembly,Beta,169,138,3,15,15.06,1,1175.55,2021.43,OK
TXN-01025,2025-08-20,Sheffield,Dispatch,Delta,120,128,6,5,8.55,1,659.57,1509.99,OK
TXN-01026,2025-05-10,Leeds,Quality,Delta,115,128,0,28,9.62,0,813.68,1284.22,OK
TXN-01027,2026-04-20,Manchester,Assembly,Alpha,106,84,2,22,7.2,1,642.84,1267.63,OK
TXN-01028,2026-01-13,Leeds,Assembly,Alpha,172,147,3,18,12.89,1,1109.16,1586.66,OK
TXN-01029,2025-05-08,Leeds,Dispatch,Alpha,152,152,2,18,9.53,1,794.9,1337.39,OK
TXN-01030,2026-01-02,Nottingham,Assembly,Beta,131,133,0,25,10.45,1,992.26,1400.88,OK
TXN-01031,2026-02-24,Sheffield,Dispatch,Delta,99,83,1,14,8.91,1,675.1,1184.32,OK
TXN-01032,2026-03-23,Manchester,Assembly,Alpha,115,108,1,16,10.13,1,873.97,1158.27,OK
TXN-01033,2026-01-08,Manchester,Assembly,Gamma,106,101,1,20,8.41,1,793.99,1230.79,OK
TXN-01034,2026-02-04,Sheffield,Dispatch,Beta,90,72,0,12,5.18,1,549.72,1134.99,OK
TXN-01035,2026-01-31,Leeds,Dispatch,Beta,94,114,3,13,7.79,0,527.23,971.57,OK
TXN-01036,2025-01-31,Manchester,Quality,Alpha,165,138,5,13,11.83,1,859.5,2096.88,OK
TXN-01037,2025-01-05,Manchester,Packing,Alpha,146,164,5,25,10.74,0,783.24,1414.79,OK
TXN-01038,2025-08-04,Sheffield,Assembly,Alpha,79,83,2,10,6.91,1,579.79,988.95,OK
TXN-01039,2026-05-14,Nottingham,Assembly,Alpha,96,92,3,17,6.42,1,719.0,1108.01,OK
TXN-01040,2025-12-20,Leeds,Quality,Beta,159,147,2,3,13.13,1,918.12,1923.53,OK
TXN-01041,31/13/2025,Nottingham,Dispatch,Gamma,77,110,0,13,6.37,0,394.35,673.43,OK
TXN-01042,2025-06-25,Nottingham,Dispatch,Alpha,145,162,2,23,11.39,0,860.19,1846.94,OK
TXN-01043,2025-05-07,Manchester,Assembly,Alpha,85,85,5,19,6.95,1,540.15,805.1,OK
TXN-01044,2025-07-23,Leeds,Quality,Gamma,144,175,2,20,10.24,0,1090.0,1630.68,OK
TXN-01045,2026-05-11,Sheffield,Quality,Beta,134,158,3,7,11.01,0,919.7,1237.04,OK
TXN-01046,2026-02-27,Sheffield,Assembly,Beta,160,147,5,22,13.35,1,1217.98,1477.3,OK
TXN-01047,2025-11-14,Leeds,Assembly,Delta,113,174,2,25,9.66,0,675.56,1103.47,OK
TXN-01048,2025-10-18,Sheffield,Dispatch,Beta,151,154,2,7,10.14,1,1034.91,1662.91,OK
TXN-01049,2025-09-06,Leeds,Assembly,Delta,129,150,3,24,9.19,0,984.01,1508.53,OK
TXN-01050,2025-11-30,Nottingham,Quality,Delta,151,164,3,7,11.37,1,893.71,1395.67,OK
TXN-01051,2026-01-01,Manchester,Dispatch,Delta,139,131,1,10,10.0,1,851.16,1199.43,OK
TXN-01052,2026-03-09,Manchester,Quality,Alpha,91,88,4,31,5.43,1,627.22,1014.41,OK
TXN-01053,2025-07-06,Manchester,Dispatch,Beta,194,156,5,29,13.42,1,1065.69,2457.75,OK
TXN-01054,2025-01-23,Sheffield,Assembly,Alpha,132,129,5,28,10.84,1,784.26,1581.56,OK
TXN-01055,2026-03-11,Leeds,Dispatch,Delta,175,169,6,8,13.27,1,1306.27,1758.47,OK
TXN-01056,2026-05-05,Manchester,Assembly,Delta,108,92,4,12,8.71,1,549.46,1248.22,OK
TXN-01057,2026-01-05,Leeds,Packing,Beta,167,172,3,10,12.82,1,1227.93,1716.74,OK
TXN-01058,2025-09-06,Leeds,Dispatch,Gamma,173,159,5,1,13.47,1,1270.87,2145.49,OK
TXN-01059,2025-02-02,Leeds,Dispatch,Alpha,145,122,4,19,13.62,1,769.25,1659.71,OK
TXN-01060,2025-05-07,Leeds,Dispatch,Alpha,96,84,3,14,6.66,1,505.16,1149.21,OK
TXN-01061,2025-06-16,Leeds,Assembly,Delta,108,140,2,29,7.99,0,843.22,1275.77,OK
TXN-01062,2025-04-27,Manchester,Packing,Delta,187,177,6,11,13.57,1,1420.74,2036.6,OK
TXN-01063,2026-05-27,Leeds,Assembly,Gamma,165,176,1,19,11.23,1,1214.73,1666.69,OK
TXN-01064,2025-06-07,Manchester,Packing,Alpha,169,172,4,20,15.37,1,963.82,1742.75,OK
TXN-01065,2025-07-31,Manchester,Packing,Beta,126,171,2,8,7.92,0,899.55,1236.42,OK
TXN-01066,2026-05-12,Manchester,Packing,Alpha,90,98,2,5,8.93,1,539.79,835.92,OK
TXN-01067,2025-11-28,Leeds,Assembly,Delta,170,179,4,11,13.22,1,1115.19,1554.62,OK
TXN-01068,2026-04-21,Manchester,Packing,Alpha,201,178,6,11,15.5,1,1202.2,2468.88,OK
TXN-01069,2025-04-26,Sheffield,Packing,Delta,182,171,3,19,11.68,1,953.32,1578.06,OK
TXN-01070,2025-02-19,Sheffield,Dispatch,Delta,117,124,2,15,8.48,1,613.3,1108.64,OK
TXN-01071,2026-02-21,Leeds,Quality,Alpha,98,102,0,4,7.9,1,569.51,1034.81,OK
TXN-01072,2026-03-23,Leeds,Quality,Alpha,123,100,3,12,9.13,1,894.44,1574.27,OK
TXN-01073,2025-12-16,Leeds,Quality,Gamma,101,127,2,24,6.83,0,709.42,931.34,OK
TXN-01074,2025-02-12,Nottingham,Packing,Beta,181,148,7,5,14.76,1,901.36,1857.72,OK
TXN-01075,2025-01-23,Manchester,Packing,Gamma,172,138,3,14,14.11,1,940.05,2052.34,OK
TXN-01076,2025-04-22,Manchester,Assembly,Gamma,169,160,5,39,12.41,0,1235.41,1541.18,OK
TXN-01077,2025-12-20,Manchester,Assembly,Gamma,132,115,2,29,10.51,1,876.74,1521.74,OK
TXN-01078,2026-05-17,Nottingham,Assembly,Delta,156,127,1,45,11.34,0,982.04,1899.47,OK
TXN-01079,2025-12-15,Manchester,Quality,Delta,73,73,4,24,7.44,1,578.93,672.9,OK
TXN-01080,2025-01-01,Nottingham,Assembly,Beta,151,151,2,20,13.2,1,845.62,1532.71,OK
TXN-01081,2025-08-23,Leeds,Packing,Beta,102,96,3,20,7.66,1,787.54,982.31,OK
TXN-01082,2025-02-21,Sheffield,Quality,Beta,93,95,3,9,9.21,1,699.18,845.22,OK
TXN-01083,2026-04-30,Leeds,Dispatch,Alpha,171,158,1,8,13.44,1,979.82,1477.13,OK
TXN-01084,2025-06-18,Sheffield,Assembly,Delta,156,136,1,23,12.3,1,940.63,1674.54,OK
TXN-01085,2025-03-10,Nottingham,Assembly,Gamma,117,109,1,17,9.79,1,640.62,1264.18,OK
TXN-01086,2026-02-12,Sheffield,Assembly,Alpha,138,143,2,26,9.52,1,955.4,1637.45,OK
TXN-01087,2025-10-21,Nottingham,Assembly,Alpha,157,157,3,16,12.34,1,1101.29,1795.25,OK
TXN-01088,2025-10-10,Manchester,Dispatch,Delta,117,140,1,19,9.0,0,674.92,1166.84,OK
TXN-01089,2025-11-26,Sheffield,Quality,Delta,173,162,2,40,13.18,0,1033.76,1523.66,OK
TXN-01090,2025-05-17,Sheffield,Packing,Gamma,138,120,3,8,10.99,1,899.51,1520.45,OK
TXN-01091,2026-02-19,Nottingham,Dispatch,Alpha,78,92,0,25,4.5,0,622.34,974.8,OK
TXN-01092,2025-12-23,Sheffield,Quality,Delta,130,112,3,15,9.35,1,907.4,1501.93,OK
TXN-01093,2025-08-23,Sheffield,Packing,Delta,144,134,4,22,11.23,1,1089.73,1317.72,OK
TXN-01094,2025-04-10,Sheffield,Packing,Delta,103,95,5,14,4.81,1,636.26,1103.86,OK
TXN-01095,2026-05-03,Sheffield,Assembly,Delta,157,165,7,13,12.97,1,1021.32,1780.76,OK
TXN-01096,2026-01-09,Leeds,Assembly,Delta,130,96,1,23,9.46,1,785.03,1179.99,OK
TXN-01097,2025-06-11,Nottingham,Dispatch,Gamma,110,113,2,25,9.88,1,829.29,1004.17,OK
TXN-01098,2025-08-01,Leeds,Packing,Delta,76,93,1,5,4.89,0,475.54,908.84,OK
TXN-01099,2025-09-19,Nottingham,Packing,Beta,148,147,1,37,12.26,0,923.22,1355.67,OK
TXN-01100,2026-05-09,Nottingham,Packing,Delta,198,170,4,3,16.82,1,1293.06,2293.88,OK
TXN-01101,2025-09-17,Sheffield,Quality,Delta,112,113,1,27,8.54,1,652.51,1064.27,OK
TXN-01102,2026-02-06,Sheffield,Dispatch,Beta,86,81,3,7,6.06,1,546.48,1061.7,OK
TXN-01103,2025-03-21,Leeds,Packing,Gamma,185,142,1,28,11.73,1,965.87,2292.22,OK
TXN-01104,2025-12-06,Sheffield,Dispatch,Beta,95,89,2,1,7.21,1,470.77,939.86,OK
TXN-01105,2025-02-22,Leeds,Dispatch,Gamma,139,139,2,26,10.15,1,925.09,1184.61,OK
TXN-01106,2025-04-01,Manchester,Assembly,Gamma,91,76,1,11,6.2,1,544.04,798.57,OK
TXN-01107,2025-04-15,Nottingham,Quality,Beta,133,114,7,3,11.5,1,788.69,1498.37,OK
TXN-01108,2025-08-11,Nottingham,Quality,Delta,122,126,2,30,10.21,1,683.26,1498.46,OK
TXN-01109,2026-01-13,Sheffield,Quality,Gamma,100,123,3,6,7.81,0,732.82,869.59,OK
TXN-01110,2025-05-12,Manchester,Packing,Gamma,150,123,5,14,12.65,1,987.99,1306.85,OK
TXN-01111,2026-01-12,Leeds,Packing,Alpha,123,110,3,6,10.22,1,666.48,1126.95,OK
TXN-01112,2025-07-20,Leeds,Packing,Delta,135,119,2,5,13.22,1,902.4,1299.66,OK
TXN-01113,2025-05-23,Leeds,Assembly,Beta,96,81,1,20,6.88,1,761.96,863.23,OK
TXN-01114,2025-02-09,Leeds,Packing,Alpha,137,136,4,28,11.26,1,954.56,1349.4,OK
TXN-01115,2025-07-22,Leeds,Quality,Beta,71,83,1,15,8.04,0,498.31,866.02,OK
TXN-01116,2026-01-19,Manchester,Quality,Beta,111,133,5,6,8.39,0,690.33,1093.79,OK
TXN-01117,2025-04-16,Sheffield,Assembly,Gamma,127,116,3,46,8.47,0,917.39,1223.85,OK
TXN-01118,2025-03-28,Nottingham,Dispatch,Gamma,108,107,0,13,6.69,1,647.64,1152.76,OK
TXN-01119,2025-11-23,Manchester,Dispatch,Alpha,130,132,7,4,10.74,1,832.95,1496.76,OK
TXN-01120,2026-02-18,Manchester,Assembly,Alpha,179,174,3,40,15.73,0,1330.04,2237.94,OK
TXN-01121,2025-05-16,Manchester,Quality,Beta,109,108,4,19,7.61,1,658.4,1276.3,OK
TXN-01122,2025-06-15,Nottingham,Quality,Beta,116,110,2,15,9.05,1,842.81,1356.33,OK
TXN-01123,2025-06-27,Leeds,Packing,Beta,150,124,2,17,10.99,1,1008.43,1823.19,OK
TXN-01124,2026-01-19,Manchester,Quality,Delta,93,93,3,16,7.29,1,552.27,950.39,OK
TXN-01125,2026-04-02,Sheffield,Assembly,Gamma,78,76,2,23,6.34,1,542.5,775.04,OK
TXN-01126,2025-05-02,Leeds,Packing,Beta,139,115,5,28,9.74,1,975.95,1341.49,OK
TXN-01127,2026-01-21,Sheffield,Quality,Alpha,83,74,1,16,6.11,1,521.05,930.33,OK
TXN-01128,2026-03-19,Sheffield,Quality,Beta,105,122,1,13,8.97,0,696.28,950.12,OK
TXN-01129,2026-02-25,Nottingham,Packing,Gamma,170,156,5,6,12.87,1,1239.6,1917.81,OK
TXN-01130,2026-03-20,Manchester,Quality,Alpha,153,133,5,1,12.56,1,810.78,1436.91,OK
TXN-01131,2026-04-11,Leeds,Quality,Alpha,81,79,1,20,5.74,1,625.63,928.17,OK
TXN-01132,2025-10-10,Nottingham,Dispatch,Alpha,105,111,1,9,9.51,1,583.94,1306.57,OK
TXN-01133,2025-07-17,Sheffield,Quality,Beta,90,109,3,29,7.7,0,739.57,1058.39,OK
TXN-01134,2025-08-16,Nottingham,Dispatch,Alpha,148,152,4,19,11.75,1,817.17,1407.96,OK
TXN-01135,2026-01-09,Nottingham,Assembly,Beta,108,87,2,27,6.48,1,850.52,1103.53,OK
TXN-01136,2025-02-06,Sheffield,Quality,Alpha,78,83,1,9,6.93,1,417.58,782.66,OK
TXN-01137,2025-05-29,Sheffield,Dispatch,Gamma,60,72,3,18,6.2,0,499.96,553.31,OK
TXN-01138,2025-08-08,Nottingham,Packing,Beta,152,155,1,17,12.29,1,977.1,1434.2,OK
TXN-01139,2026-04-06,Manchester,Assembly,Beta,152,120,4,23,11.97,1,1106.55,1747.28,OK
TXN-01140,2026-02-26,Manchester,Quality,Gamma,168,172,2,1,12.84,1,882.44,1586.29,OK
TXN-01141,2025-06-23,Leeds,Assembly,Gamma,163,176,4,22,12.56,1,1194.07,1996.65,OK
TXN-01142,2025-10-14,Nottingham,Quality,Gamma,140,144,1,31,12.34,1,805.24,1480.09,OK
TXN-01143,2025-09-28,Manchester,Quality,Alpha,67,97,0,6,4.82,0,490.46,722.41,OK
TXN-01144,2025-01-22,Manchester,Quality,Beta,115,103,5,3,8.22,1,865.08,1195.64,OK
TXN-01145,2025-05-31,Leeds,Packing,Beta,96,80,2,6,8.73,1,521.0,1051.6,OK
TXN-01146,2025-12-15,Sheffield,Dispatch,Alpha,125,121,3,8,9.21,1,733.15,1418.35,OK
TXN-01147,2025-12-13,Nottingham,Assembly,Beta,157,153,2,24,13.15,1,1143.96,1596.86,OK
TXN-01148,2025-07-17,Manchester,Dispatch,Delta,166,176,5,15,11.86,1,1024.34,1789.12,OK
TXN-01149,2025-01-24,Sheffield,Quality,Delta,97,94,2,22,7.61,1,670.31,1062.09,OK
TXN-01150,2025-04-11,Sheffield,Packing,Delta,139,123,5,6,9.56,1,1012.98,1643.75,OK
TXN-01151,2025-04-27,Sheffield,Assembly,Alpha,202,162,4,12,15.22,1,1071.49,1952.65,OK
TXN-01152,2025-12-15,Manchester,Dispatch,Delta,151,160,2,10,9.86,1,1110.18,1566.22,OK
TXN-01153,2026-04-10,Nottingham,Dispatch,Beta,178,172,3,6,12.64,1,1167.3,1718.86,OK
TXN-01154,2025-01-10,Leeds,Quality,Delta,155,152,3,4,11.96,1,820.04,1813.25,OK
TXN-01155,2025-10-30,Leeds,Quality,Alpha,98,89,0,15,8.05,1,591.4,862.09,OK
TXN-01156,2025-09-23,Sheffield,Assembly,Alpha,123,157,3,10,10.74,0,889.54,1161.28,OK
TXN-01157,2025-12-06,Manchester,Quality,Gamma,213,164,6,42,15.92,0,1177.89,2497.92,OK
TXN-01158,2025-04-09,,Packing,Beta,92,90,3,26,6.92,1,765.27,1169.95,OK
TXN-01159,2025-04-14,Sheffield,Packing,Alpha,133,113,3,25,9.62,1,866.2,1582.54,OK
TXN-01160,2025-11-20,Sheffield,Assembly,Beta,missing,75,2,34,5.32,1,594.04,839.2,OK
TXN-01161,2025-11-02,Sheffield,Packing,Beta,157,173,1,11,12.85,1,1200.23,1861.0,OK
TXN-01162,2025-11-25,Sheffield,Dispatch,Alpha,121,128,1,16,8.73,1,803.47,1402.0,OK
TXN-01163,2026-04-16,Manchester,Packing,Alpha,161,133,1,22,14.26,1,857.88,1813.37,OK
TXN-01164,2025-04-22,Sheffield,Packing,Delta,159,158,0,8,13.08,1,1200.66,1447.54,OK
TXN-01165,2026-03-19,Sheffield,Dispatch,Beta,159,141,3,17,10.39,1,878.55,1613.05,OK
TXN-01166,2026-03-07,Nottingham,Dispatch,Delta,181,172,5,10,13.64,1,1181.64,2237.05,OK
TXN-01167,31/13/2025,Leeds,Quality,Alpha,104,107,0,19,8.01,1,794.84,1124.56,OK
TXN-01168,2025-10-15,Nottingham,Dispatch,Gamma,148,161,7,16,10.74,1,1078.44,1551.25,OK
TXN-01169,2025-09-15,Leeds,Packing,Delta,58,74,2,16,3.98,0,438.52,650.22,OK
TXN-01170,2025-04-29,Nottingham,Dispatch,Alpha,137,153,4,12,10.89,0,729.39,1515.28,OK
TXN-01171,2026-04-19,Sheffield,Quality,Delta,140,125,5,4,11.0,1,753.83,1707.47,OK
TXN-01172,2025-07-14,Sheffield,Dispatch,Alpha,140,142,3,7,9.33,1,791.96,1478.55,OK
TXN-01173,2025-06-25,Manchester,Assembly,Delta,161,176,2,26,11.27,1,1031.5,1882.15,OK
TXN-01174,2025-11-17,Leeds,Assembly,Gamma,69,74,2,18,5.06,1,381.95,822.12,OK
TXN-01175,2025-01-13,Nottingham,Assembly,Gamma,122,118,4,11,8.81,1,758.15,1327.57,OK
TXN-01176,2025-09-22,Sheffield,Dispatch,Gamma,96,131,1,2,8.66,0,725.32,1098.74,OK
TXN-01177,2025-09-06,Leeds,Dispatch,Gamma,89,79,3,3,8.23,1,452.16,1070.59,OK
TXN-01178,2025-01-30,Leeds,Assembly,Alpha,103,90,3,26,8.2,1,810.97,889.78,OK
TXN-01179,2025-06-19,Nottingham,Dispatch,Delta,135,118,0,13,10.05,1,968.6,1320.44,OK
TXN-01180,2026-02-08,Leeds,Packing,Gamma,148,124,5,14,13.22,1,1057.29,1423.4,OK
TXN-01181,2025-08-20,Sheffield,Assembly,Gamma,69,78,1,27,3.56,0,462.8,656.54,OK
TXN-01182,2025-11-09,Sheffield,Dispatch,Beta,164,179,2,9,12.16,1,1204.42,1396.76,OK
TXN-01183,2026-05-08,Leeds,Dispatch,Beta,126,121,2,15,9.77,1,819.72,1573.07,OK
TXN-01184,2025-04-04,Manchester,Packing,Delta,79,79,3,23,7.75,1,506.97,818.42,OK
TXN-01185,2026-02-17,Manchester,Dispatch,Delta,173,177,3,37,13.62,0,970.0,1952.43,OK
TXN-01186,2025-01-07,Nottingham,Packing,Gamma,81,73,2,2,6.07,1,476.77,893.24,OK
TXN-01187,2025-02-09,Sheffield,Packing,Delta,160,115,3,14,11.49,1,1135.45,1802.17,OK
TXN-01188,2025-07-25,Sheffield,Packing,Delta,145,154,0,28,11.63,1,1173.45,1817.62,OK
TXN-01189,2025-12-17,Leeds,Packing,Delta,103,117,2,11,7.68,0,730.29,1227.05,OK
TXN-01190,2025-10-06,Manchester,Quality,Alpha,149,164,4,10,11.1,1,751.52,1868.33,OK
TXN-01191,2025-04-22,Leeds,Dispatch,Delta,197,177,7,6,16.48,1,984.66,1800.87,OK
TXN-01192,2025-08-30,Manchester,Packing,Delta,89,111,1,18,4.59,0,478.11,820.96,OK
TXN-01193,2025-07-14,Nottingham,Assembly,Delta,164,160,4,32,12.42,1,909.87,1645.23,OK
TXN-01194,2025-08-13,Manchester,Dispatch,Gamma,missing,111,3,6,8.22,1,553.8,1025.63,OK
TXN-01195,2025-04-02,Nottingham,Dispatch,Beta,90,90,2,22,7.13,1,502.54,905.96,OK
TXN-01196,2025-02-06,Nottingham,Packing,Delta,94,93,2,25,6.26,1,597.54,882.44,OK
TXN-01197,2025-06-02,Leeds,Dispatch,Gamma,127,143,4,13,12.05,0,638.94,1469.16,OK
TXN-01198,2025-10-21,Leeds,Dispatch,Alpha,87,118,2,25,6.77,0,540.19,973.74,OK
TXN-01199,2025-05-22,Leeds,Quality,Alpha,84,91,1,5,7.63,1,425.96,910.44,OK
TXN-01200,2025-12-29,Sheffield,Quality,Alpha,137,170,3,3,9.28,0,815.7,1285.05,OK
TXN-01201,2025-05-15,Sheffield,Dispatch,Alpha,110,111,4,15,7.06,1,768.28,1402.94,OK
TXN-01202,2025-05-03,Leeds,Assembly,Alpha,140,133,1,18,11.92,1,819.22,1783.35,OK
TXN-01203,2025-01-23,Nottingham,Dispatch,Beta,82,80,1,8,5.68,1,639.55,1005.98,OK
TXN-01204,2025-07-20,Leeds,Assembly,Delta,129,136,2,13,8.12,1,935.26,1267.89,OK
TXN-01205,2026-04-20,Nottingham,Assembly,Delta,108,95,2,16,8.44,1,605.19,1228.88,OK
TXN-01206,2025-08-24,Leeds,Packing,Delta,79,82,3,12,5.43,1,576.01,719.73,OK
TXN-01207,2026-05-23,Leeds,Quality,Alpha,95,92,0,33,7.15,1,604.18,890.99,OK
TXN-01208,2026-02-20,Manchester,Quality,Delta,105,100,2,25,8.55,1,551.38,947.63,OK
TXN-01209,2025-11-25,Sheffield,Quality,Gamma,107,129,1,11,8.77,0,813.22,1353.7,OK
TXN-01210,2025-06-24,Sheffield,Packing,Alpha,82,116,1,15,6.32,0,529.33,1000.07,OK
TXN-01211,2025-09-28,Sheffield,Dispatch,Delta,58,70,0,11,5.65,0,313.29,543.86,OK
TXN-01212,2025-08-08,Leeds,Quality,Beta,199,179,2,2,16.56,1,1112.98,2134.8,OK
TXN-01213,2026-01-30,Sheffield,Packing,Gamma,112,86,3,7,7.43,1,705.48,1088.33,OK
TXN-01214,2025-01-04,Leeds,Packing,Beta,131,119,1,14,10.02,1,814.1,1265.33,OK
TXN-01215,2025-05-10,Leeds,Packing,Gamma,144,131,2,2,11.39,1,1065.06,1589.63,OK
TXN-01216,2025-05-28,Leeds,Packing,Beta,110,130,1,8,4.85,0,607.32,1049.3,OK
TXN-01217,2026-01-20,Sheffield,Packing,Alpha,109,95,1,27,8.46,1,794.08,1119.79,OK
TXN-01218,2025-05-14,Manchester,Packing,Gamma,66,74,0,6,4.27,0,442.47,640.32,OK
TXN-01219,2025-04-17,Nottingham,Dispatch,Beta,115,113,2,8,8.15,1,698.78,1102.94,OK
TXN-01220,2025-06-07,Leeds,Assembly,Beta,168,165,0,21,13.35,1,901.16,2136.66,OK
TXN-01221,2026-05-28,Nottingham,Dispatch,Gamma,90,82,1,17,7.12,1,544.53,1054.6,OK
TXN-01222,2025-04-28,Nottingham,Packing,Gamma,missing,83,0,17,5.59,1,442.31,854.11,OK
TXN-01223,2026-04-27,Nottingham,Quality,Gamma,160,142,4,51,11.91,0,1035.49,1731.52,OK
TXN-01224,2025-11-06,Leeds,Packing,Delta,80,82,0,5,5.2,1,615.41,719.73,OK
TXN-01225,2025-11-04,Leeds,Assembly,Beta,130,123,2,25,9.09,1,665.98,1381.29,OK
TXN-01226,2026-05-24,Manchester,Assembly,Beta,97,99,2,14,7.54,1,568.05,1004.69,OK
TXN-01227,2025-09-24,Leeds,Dispatch,Gamma,130,151,4,16,9.79,0,813.63,1361.6,OK
TXN-01228,2025-07-04,Sheffield,Assembly,Alpha,101,120,4,26,6.97,0,587.67,1100.08,OK
TXN-01229,2025-03-25,Nottingham,Dispatch,Gamma,109,98,4,43,6.25,0,782.23,1247.57,OK
TXN-01230,2025-06-08,,Quality,Beta,200,176,3,11,14.06,1,1387.03,1890.8,OK
TXN-01231,2025-03-25,Leeds,Quality,Delta,95,80,3,35,6.13,0,734.19,873.83,OK
TXN-01232,2025-10-24,Sheffield,Packing,Alpha,80,72,5,11,6.16,1,461.23,981.03,OK
TXN-01233,2025-03-19,Leeds,Assembly,Beta,111,94,4,14,8.61,1,767.11,1348.77,OK
TXN-01234,2025-10-28,Nottingham,Quality,Delta,107,123,2,1,7.99,0,662.99,1227.19,OK
TXN-01235,2026-04-14,Sheffield,Dispatch,Alpha,60,74,1,7,2.67,0,436.64,690.74,OK
TXN-01236,2025-05-06,Manchester,Quality,Beta,77,79,1,5,6.84,1,435.92,816.31,OK
TXN-01237,2025-12-07,Manchester,Assembly,Gamma,83,83,0,16,6.5,1,513.07,928.05,OK
TXN-01238,2025-12-12,Sheffield,Assembly,Alpha,173,166,2,27,14.31,1,1328.33,1691.2,OK
TXN-01239,2025-04-19,Sheffield,Packing,Alpha,80,76,3,4,6.03,1,412.99,982.15,OK
TXN-01240,2025-07-17,Manchester,Packing,Alpha,179,170,6,19,13.86,1,999.55,1815.92,OK
TXN-01241,2025-08-06,Manchester,Packing,Beta,69,82,2,9,4.53,0,534.97,611.71,OK
TXN-01242,2025-11-20,Manchester,Dispatch,Alpha,164,147,4,7,13.43,1,1106.74,1595.4,OK
TXN-01243,2025-09-26,Leeds,Quality,Alpha,65,87,5,7,4.47,0,327.85,616.33,OK
TXN-01244,2025-01-07,Leeds,Quality,Alpha,187,158,2,18,14.67,1,1415.5,2256.74,OK
TXN-01245,2025-01-23,Manchester,Packing,Alpha,62,79,1,9,4.3,0,372.31,701.94,OK
TXN-01246,2025-03-26,Nottingham,Quality,Beta,124,112,3,22,9.01,1,820.39,1467.15,OK
TXN-01247,2025-07-05,Manchester,Packing,Beta,134,150,5,6,8.76,0,658.52,1574.71,OK
TXN-01248,2026-03-24,Sheffield,Dispatch,Gamma,153,146,1,8,12.81,1,753.87,1816.18,OK
TXN-01249,2025-09-28,Leeds,Quality,Beta,184,170,4,20,12.94,1,1138.52,1782.7,OK
TXN-01250,2025-08-10,Nottingham,Assembly,Alpha,139,140,4,15,11.73,1,1043.45,1225.57,OK
TXN-01251,2025-06-20,Sheffield,Dispatch,Gamma,108,98,4,28,8.47,1,588.83,1031.7,OK
TXN-01252,2025-03-20,Manchester,Assembly,Alpha,97,102,1,11,8.06,1,655.93,1085.3,OK
TXN-01253,2025-12-30,Sheffield,Assembly,Alpha,137,111,4,15,11.49,1,747.14,1353.11,OK
TXN-01254,2025-02-10,Sheffield,Assembly,Gamma,186,159,1,21,14.38,1,1218.66,2272.07,OK
TXN-01255,2026-05-26,Nottingham,Packing,Gamma,123,137,0,5,9.22,0,774.13,1376.49,OK
TXN-01256,2025-08-15,Sheffield,Assembly,Alpha,142,143,4,19,12.73,1,807.2,1372.86,OK
TXN-01257,2026-05-25,Manchester,Dispatch,Delta,167,168,4,8,13.16,1,1256.74,1448.19,OK
TXN-01258,2025-11-03,Sheffield,Assembly,Delta,153,162,6,31,11.86,1,933.1,1606.92,OK
TXN-01259,2025-08-04,Sheffield,Packing,Alpha,147,134,3,12,12.72,1,766.65,1600.35,OK
TXN-01260,2026-05-11,Sheffield,Quality,Beta,87,75,0,21,6.42,1,673.5,1078.47,OK
TXN-01261,2025-07-01,Leeds,Quality,Gamma,119,160,0,8,7.43,0,759.2,1282.13,OK
TXN-01262,2025-07-15,Sheffield,Quality,Beta,187,176,1,6,16.09,1,1249.95,1656.12,OK
TXN-01263,2025-01-04,Manchester,Assembly,Delta,95,98,1,19,6.8,1,589.82,1033.55,OK
TXN-01264,2025-09-13,Sheffield,Assembly,Beta,103,100,1,30,7.55,1,771.71,1178.03,OK
TXN-01265,2026-04-05,Leeds,Assembly,Delta,142,140,1,13,9.52,1,814.05,1399.98,OK
TXN-01266,2025-01-10,Manchester,Packing,Gamma,77,89,2,20,4.65,0,542.81,740.34,OK
TXN-01267,2025-03-02,Leeds,Dispatch,Beta,96,104,2,2,8.31,1,552.57,1204.36,OK
TXN-01268,2025-05-22,Leeds,Packing,Delta,116,120,3,19,9.97,1,746.05,1168.93,OK
TXN-01269,31/13/2025,Manchester,Assembly,Gamma,93,82,3,12,7.6,1,710.51,964.16,OK
